Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity_category,cluster_1,cluster_2,cluster_3,best_feature,optimal_value,predicted_increase
421.0,Ichiko Aoba,IMPERIAL SMOKE TOWN - remastered,4E5kFoqMdJ9TVcyeAE10mJ,16,2012,acoustic,0.513,0.132,10,-19.708,0,0.0679,0.988,0.211,0.0734,0.0566,114.551,437732,4,Low,True,False,False,duration_ms,48637.75555555557,2.988145151094182
422.0,Joey Cape,Alison's Disease,2JpoBFBtUGZdon10jfIayr,19,2012,acoustic,0.408,0.276,10,-9.158,1,0.0322,0.871,0.0,0.117,0.191,127.906,176173,4,Low,True,False,False,liveness,0.0,1.2929125804745567
423.0,Dave Barnes,Hey Now,0mlPvEbpVpSMId3RVsp1h4,11,2012,acoustic,0.709,0.503,9,-12.701,1,0.0402,0.364,0.0,0.209,0.895,106.004,156080,4,Low,True,False,False,loudness,-2.7780000000000005,3.86014552510221
424.0,A Fine Frenzy,They Can't If You Don't Let Them,0jhdk5ir8wAb8dIryDlUGe,10,2012,acoustic,0.595,0.53,1,-9.968,0,0.0292,0.281,0.000379,0.335,0.466,101.946,297910,3,Low,False,False,False,loudness,0.0,1.7014905196575754
425.0,Dave Barnes,Warm Heart In A Cold World,5oRPKPzjxg4wC5CNck5BQN,13,2012,acoustic,0.646,0.398,10,-8.883,1,0.0261,0.574,0.083,0.164,0.533,72.995,252640,4,Low,True,False,False,liveness,0.0404444444444444,1.4995789770171442
426.0,Mark Lanegan,Leviathan,1pjGnLHgG94x0aKYtZkgJN,21,2012,acoustic,0.192,0.384,0,-8.276,1,0.0291,0.471,6.11e-06,0.453,0.128,99.311,262000,3,Low,True,False,False,loudness,0.0,1.1876004790901329
427.0,Mark Lanegan,Deep Black Vanishing Train,4hOJVPNHWGeWQvBxDEQC2z,21,2012,acoustic,0.605,0.389,7,-10.129,1,0.0307,0.752,0.000128,0.261,0.23,106.094,186200,4,Low,True,False,False,liveness,0.061,2.902972884366207
428.0,Kris Allen,Out Alive,4ZE3lE2Y9zbGoa9hroEthg,15,2012,acoustic,0.619,0.593,3,-5.87,1,0.0276,0.00329,0.0,0.125,0.238,115.978,222707,4,Low,False,False,False,danceability,0.7745555555555554,0.257531922278865
429.0,Gabrielle Aplin,Out On My Own,2j6IM6bho1XEweqd0ozrzr,22,2012,acoustic,0.549,0.439,1,-10.706,0,0.0404,0.529,2.77e-05,0.19,0.173,128.626,246021,4,Low,True,False,False,loudness,0.0,2.466939426107768
430.0,A Fine Frenzy,Sailingsong,103Fn14sKh41DrDrbvd8Oc,10,2012,acoustic,0.766,0.562,1,-8.843,1,0.0447,0.0941,0.567,0.0899,0.594,123.019,265305,4,Low,False,False,True,speechiness,0.0271888888888888,4.756580637248655
431.0,A Fine Frenzy,Untitled (Grasses Grow),3VEJAR3mb4eEj8Q2td1c7p,10,2012,acoustic,0.37,0.0257,2,-20.823,1,0.0386,0.972,0.000118,0.0803,0.0762,116.755,445781,4,Low,True,False,False,danceability,0.5700000000000001,3.3269031564728007
432.0,Steve Petrunak,Follow Me,2ecLamflG26HdReNMboOSD,14,2012,acoustic,0.504,0.406,7,-7.694,1,0.0432,0.803,0.615,0.171,0.398,124.577,181653,4,Low,False,True,False,speechiness,0.0,2.606661896314288
433.0,Jack Savoretti,Knock Knock,0jpvmRWyuhBWz1shX515JY,30,2012,acoustic,0.639,0.846,2,-4.805,1,0.0518,0.00143,6.78e-06,0.159,0.908,90.06,177187,4,Low,False,False,False,instrumentalness,0.0,0.4654719694301654
434.0,The Moon Loungers,Under Pressure,4dsqYbUmRHHbtT6hJI3i7I,24,2012,acoustic,0.739,0.428,2,-8.558,1,0.0387,0.864,2.21e-05,0.0885,0.489,117.712,219097,4,Low,True,False,False,valence,0.289,1.877134460985573
435.0,Jack Savoretti,Changes,6bM5S6FZ8zwMda9gPRyHTT,29,2012,acoustic,0.563,0.501,0,-6.774,1,0.023,0.0374,5.58e-05,0.118,0.0815,78.026,253733,4,Low,False,False,False,instrumentalness,0.0,3.3719263209739303
436.0,Jon Bryant,Take Me if You Must,1CxugdvAyL8WvqzbfcSUux,14,2012,acoustic,0.516,0.588,4,-8.411,1,0.0347,0.0529,2.87e-06,0.148,0.436,133.023,213045,4,Low,False,False,False,danceability,0.716,2.3329918781214865
437.0,Amos Lee,May I Remind You,6JffGJu6ocKYIrj9WxKlnE,14,2012,acoustic,0.552,0.235,2,-12.077,1,0.0294,0.738,0.00422,0.331,0.243,120.112,279560,3,Low,True,False,False,liveness,0.131,3.13637643004688
438.0,Mischief Brew,Catch Fire,3xei3T9xnPfAheWOxTR0pN,13,2012,acoustic,0.432,0.778,9,-7.024,1,0.0338,0.0432,2.66e-06,0.212,0.382,103.793,288987,4,Low,False,False,False,danceability,0.632,3.0380817767325183
439.0,Ron Pope,Atlanta,1ZVxkwGlboJdbxYDxGmsRh,16,2012,acoustic,0.598,0.523,0,-11.4,1,0.0377,0.583,0.00791,0.162,0.336,140.047,305467,4,Low,True,False,False,loudness,-4.977777777777778,1.5354434835455884
440.0,Dan Andriano in the Emergency Room,The Radiator,4gu0mVklVdg6ISVVwUwviN,12,2012,acoustic,0.561,0.325,5,-9.137,1,0.0321,0.798,0.0,0.0729,0.39,75.917,235000,4,Low,True,False,False,liveness,0.0,1.854553203041931
441.0,David Ramirez,Mighty Fine,5usply7cKJ7q2ReJB1TVeS,11,2012,acoustic,0.446,0.424,9,-8.184,1,0.0315,0.0127,0.0,0.0993,0.289,129.511,185173,4,Low,False,False,False,danceability,0.5571111111111111,3.260283253952771
442.0,John Frusciante,Ratiug,67z6lT6u7sk0fgW0NZZPAi,12,2012,acoustic,0.662,0.771,1,-7.623,1,0.0379,0.122,0.0324,0.281,0.78,90.025,385770,4,Low,False,False,False,duration_ms,214317.0,4.268225180727153
443.0,Andy Salvanos,Farewell,3GsTphMPtuiF4oS34FivTL,15,2012,acoustic,0.401,0.027,7,-21.837,0,0.0344,0.961,0.676,0.122,0.141,72.975,193587,4,Low,False,True,False,duration_ms,86039.13333333333,2.2589466301865784
444.0,Chris Smither,What It Might Have Been,3qyPdwuA48AeB8gEdi3LuV,15,2012,acoustic,0.319,0.359,4,-9.822,1,0.0415,0.865,0.013,0.153,0.457,199.002,199147,3,Low,True,False,False,speechiness,0.0268333333333333,3.6947112639424766
445.0,Mischief Brew,Bang-Up Policework,3V4fr9oeu918MQHtlUY8oY,12,2012,acoustic,0.469,0.967,7,-5.225,1,0.0823,0.00291,3.14e-06,0.154,0.565,94.548,158653,4,Low,False,False,False,danceability,0.669,2.4578191971194023
